SN,Pass/Fail,errStr,StartTime,EndTime,TestTime,MTCP:TSCR11,MTCP:TSCR:Child1,MTCP:TSCR:Child2,MTCP:INIT,DPCK:Supply VDD_D&VDD_P,DPCK:Read Calypso NVM,DPCK:Measure Calypos Current(Yogi Standby),DPCK:Measure Calypos Current(Yogi Active),DPCK:Read Yogi I2C,MTCP:DPCK,MTCP:POST
12345678,Fail,no error,2017-07-20 14:46:11,2017-07-20 14:46:13,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:00:49,2017-07-20 15:00:53,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:01:51,2017-07-20 15:02:02,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:10:53,2017-07-20 15:11:04,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:18:05,2017-07-20 15:18:10,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:20:49,2017-07-20 15:20:53,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:21:45,2017-07-20 15:21:49,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:26:41,2017-07-20 15:26:46,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:26:48,2017-07-20 15:26:51,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:26:53,2017-07-20 15:26:55,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:26:56,2017-07-20 15:26:58,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:27:28,2017-07-20 15:27:30,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:10,2017-07-20 15:53:13,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:28,2017-07-20 15:53:30,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:31,2017-07-20 15:53:33,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:33,2017-07-20 15:53:36,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:36,2017-07-20 15:53:38,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:39,2017-07-20 15:53:41,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:41,2017-07-20 15:53:44,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:44,2017-07-20 15:53:46,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:47,2017-07-20 15:53:49,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:49,2017-07-20 15:53:52,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:52,2017-07-20 15:53:54,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:53:55,2017-07-20 15:53:57,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 15:58:24,2017-07-20 15:58:26,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:02:35,2017-07-20 17:02:37,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:02:38,2017-07-20 17:02:41,2.42,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:02:46,2017-07-20 17:02:48,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:02:48,2017-07-20 17:02:51,2.4200000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:02:51,2017-07-20 17:02:53,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:21:49,2017-07-20 17:21:51,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:33:23,2017-07-20 17:33:25,2.41,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-20 17:38:12,2017-07-20 17:38:15,2.4000000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
