SN,Pass/Fail,errStr,StartTime,EndTime,TestTime,MTCP:TSCR11,MTCP:TSCR:Child1,MTCP:TSCR:Child2,MTCP:INIT,DPCK:Supply VDD_D&VDD_P,DPCK:Read Calypso NVM,DPCK:Measure Calypos Current(Yogi Standby),DPCK:Measure Calypos Current(Yogi Active),DPCK:Read Yogi I2C,MTCP:DPCK,MTCP:POST
12345678,Pass,no error,2017-07-19 09:12:19,2017-07-19 09:12:22,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:22,2017-07-19 09:12:25,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:25,2017-07-19 09:12:28,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:28,2017-07-19 09:12:31,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:31,2017-07-19 09:12:34,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:34,2017-07-19 09:12:37,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:37,2017-07-19 09:12:40,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:40,2017-07-19 09:12:43,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:43,2017-07-19 09:12:46,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:46,2017-07-19 09:12:49,2.7200000000000006,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:49,2017-07-19 09:12:52,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:52,2017-07-19 09:12:55,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:55,2017-07-19 09:12:58,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:12:58,2017-07-19 09:13:01,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:01,2017-07-19 09:13:04,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:04,2017-07-19 09:13:07,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:07,2017-07-19 09:13:09,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:10,2017-07-19 09:13:12,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:13,2017-07-19 09:13:15,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:16,2017-07-19 09:13:18,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:19,2017-07-19 09:13:21,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:22,2017-07-19 09:13:24,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:25,2017-07-19 09:13:27,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:27,2017-07-19 09:13:30,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:30,2017-07-19 09:13:33,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:33,2017-07-19 09:13:36,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:36,2017-07-19 09:13:39,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:39,2017-07-19 09:13:42,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:42,2017-07-19 09:13:45,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:45,2017-07-19 09:13:48,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:48,2017-07-19 09:13:51,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:51,2017-07-19 09:13:54,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:54,2017-07-19 09:13:57,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:13:57,2017-07-19 09:14:00,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:00,2017-07-19 09:14:03,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:03,2017-07-19 09:14:06,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:06,2017-07-19 09:14:09,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:09,2017-07-19 09:14:12,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:12,2017-07-19 09:14:15,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:15,2017-07-19 09:14:18,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:18,2017-07-19 09:14:21,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:21,2017-07-19 09:14:24,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:24,2017-07-19 09:14:27,2.7299999999999995,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:27,2017-07-19 09:14:30,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:30,2017-07-19 09:14:33,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:33,2017-07-19 09:14:36,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:36,2017-07-19 09:14:39,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:39,2017-07-19 09:14:42,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:42,2017-07-19 09:14:45,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:45,2017-07-19 09:14:48,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:48,2017-07-19 09:14:51,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:51,2017-07-19 09:14:53,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:54,2017-07-19 09:14:56,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:14:57,2017-07-19 09:14:59,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:00,2017-07-19 09:15:02,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:03,2017-07-19 09:15:05,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:06,2017-07-19 09:15:08,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:09,2017-07-19 09:15:11,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:12,2017-07-19 09:15:14,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:15,2017-07-19 09:15:17,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:18,2017-07-19 09:15:20,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:20,2017-07-19 09:15:23,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:23,2017-07-19 09:15:26,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:26,2017-07-19 09:15:29,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:29,2017-07-19 09:15:32,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:32,2017-07-19 09:15:35,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:35,2017-07-19 09:15:38,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:38,2017-07-19 09:15:41,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:41,2017-07-19 09:15:44,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:44,2017-07-19 09:15:47,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:47,2017-07-19 09:15:50,2.7300000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:50,2017-07-19 09:15:53,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:53,2017-07-19 09:15:56,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:56,2017-07-19 09:15:59,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:15:59,2017-07-19 09:16:02,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:02,2017-07-19 09:16:05,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:05,2017-07-19 09:16:08,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:08,2017-07-19 09:16:11,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:11,2017-07-19 09:16:14,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:14,2017-07-19 09:16:17,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:17,2017-07-19 09:16:20,2.7300000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:20,2017-07-19 09:16:23,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:23,2017-07-19 09:16:26,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:26,2017-07-19 09:16:29,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:29,2017-07-19 09:16:32,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:32,2017-07-19 09:16:35,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:35,2017-07-19 09:16:37,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:38,2017-07-19 09:16:40,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:41,2017-07-19 09:16:43,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:44,2017-07-19 09:16:46,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-19 09:16:47,2017-07-19 09:16:49,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-19 14:16:22,2017-07-19 14:16:24,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-19 14:23:30,2017-07-19 14:23:33,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-19 14:36:11,2017-07-19 14:36:13,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-19 15:02:22,2017-07-19 15:02:24,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Fail,no error,2017-07-19 15:17:05,2017-07-19 15:17:08,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
